	-5.000000	 0.980000	 0.020000	 0.000000	 -1.000000
	-4.555556	 0.978889	 0.021111	 0.000000	 -1.000000
	-4.111111	 0.977778	 0.022222	 0.000000	 -1.000000
	-3.666667	 0.976667	 0.023333	 0.000000	 -1.000000
	-3.222222	 0.975556	 0.024444	 0.000000	 -1.000000
	-2.777778	 0.974444	 0.025556	 0.000000	 -1.000000
	-2.333333	 0.973333	 0.026667	 0.000000	 -1.000000
	-1.888889	 0.972222	 0.027778	 0.000000	 -1.000000
	-1.444444	 0.971111	 0.028889	 0.000000	 -1.000000
	-1.000000	 0.970000	 0.030000	 0.000000	 -1.000000
	-0.990000	 0.965333	 0.034667	 0.000000	 -1.000000
	-0.949592	 0.946476	 0.053524	 0.000000	 -1.000000
	-0.909184	 0.927619	 0.072381	 0.000000	 -1.000000
	-0.868776	 0.908762	 0.091238	 0.000000	 -1.000000
	-0.828367	 0.889699	 0.110301	 0.000000	 -1.000000
	-0.787959	 0.870457	 0.129543	 0.000000	 -1.000000
	-0.747551	 0.851215	 0.148785	 0.000000	 -1.000000
	-0.707143	 0.831973	 0.168027	 0.000000	 -1.000000
	-0.666735	 0.812731	 0.187269	 0.000000	 -1.000000
	-0.626327	 0.793489	 0.206511	 0.000000	 -1.000000
	-0.585918	 0.774247	 0.225753	 0.000000	 -1.000000
	-0.545510	 0.755005	 0.244995	 0.000000	 -1.000000
	-0.505102	 0.735763	 0.264237	 0.000000	 -1.000000
	-0.464694	 0.716521	 0.283479	 0.000000	 -1.000000
	-0.424286	 0.697279	 0.302721	 0.000000	 -1.000000
	-0.383878	 0.678037	 0.321963	 0.000000	 -1.000000
	-0.343469	 0.658795	 0.341205	 0.000000	 -1.000000
	-0.303061	 0.639553	 0.360447	 0.000000	 -1.000000
	-0.262653	 0.620311	 0.379689	 0.000000	 -1.000000
	-0.222245	 0.601069	 0.398931	 0.000000	 -1.000000
	-0.181837	 0.582653	 0.417347	 0.000000	 -1.000000
	-0.141429	 0.564286	 0.435714	 0.000000	 -1.000000
	-0.101020	 0.545918	 0.454082	 0.000000	 -1.000000
	-0.060612	 0.527551	 0.472449	 0.000000	 -1.000000
	-0.020204	 0.509184	 0.490816	 0.000000	 -1.000000
	0.020204	 0.490816	 0.509184	 0.000000	 -1.000000
	0.060612	 0.472449	 0.527551	 0.000000	 -1.000000
	0.101020	 0.454082	 0.545918	 0.000000	 -1.000000
	0.141429	 0.435714	 0.564286	 0.000000	 -1.000000
	0.181837	 0.417347	 0.582653	 0.000000	 -1.000000
	0.222245	 0.398931	 0.601069	 0.000000	 -1.000000
	0.262653	 0.379689	 0.620311	 0.000000	 -1.000000
	0.303061	 0.360447	 0.639553	 0.000000	 -1.000000
	0.343469	 0.341205	 0.658795	 0.000000	 -1.000000
	0.383878	 0.321963	 0.678037	 0.000000	 -1.000000
	0.424286	 0.302721	 0.697279	 0.000000	 -1.000000
	0.464694	 0.283479	 0.716521	 0.000000	 -1.000000
	0.505102	 0.264237	 0.735763	 0.000000	 -1.000000
	0.545510	 0.244995	 0.755005	 0.000000	 -1.000000
	0.585918	 0.225753	 0.774247	 0.000000	 -1.000000
	0.626327	 0.206511	 0.793489	 0.000000	 -1.000000
	0.666735	 0.187269	 0.812731	 0.000000	 -1.000000
	0.707143	 0.168027	 0.831973	 0.000000	 -1.000000
	0.747551	 0.148785	 0.851215	 0.000000	 -1.000000
	0.787959	 0.129543	 0.870457	 0.000000	 -1.000000
	0.828367	 0.110301	 0.889699	 0.000000	 -1.000000
	0.868776	 0.091238	 0.908762	 0.000000	 -1.000000
	0.909184	 0.072381	 0.927619	 0.000000	 -1.000000
	0.949592	 0.053524	 0.946476	 0.000000	 -1.000000
	0.990000	 0.034667	 0.965333	 0.000000	 -1.000000
	1.000000	 0.030000	 0.970000	 0.000000	 -1.000000
	1.444444	 0.028889	 0.971111	 0.000000	 -1.000000
	1.888889	 0.027778	 0.972222	 0.000000	 -1.000000
	2.333333	 0.026667	 0.973333	 0.000000	 -1.000000
	2.777778	 0.025556	 0.974444	 0.000000	 -1.000000
	3.222222	 0.024444	 0.975556	 0.000000	 -1.000000
	3.666667	 0.023333	 0.976667	 0.000000	 -1.000000
	4.111111	 0.022222	 0.977778	 0.000000	 -1.000000
	4.555556	 0.021111	 0.978889	 0.000000	 -1.000000
	5.000000	 0.020000	 0.980000	 0.000000	 -1.000000
