	-1.287190	 0.000559	 -0.080289	 0.283891	 0.795837
	-1.115562	 -0.004119	 -0.077692	 0.284877	 0.796933
	-0.943934	 -0.013098	 -0.074369	 0.288934	 0.798538
	-0.772306	 -0.022565	 -0.070998	 0.293495	 0.800063
	-0.600679	 -0.030238	 -0.067818	 0.296942	 0.801113
	-0.514865	 -0.032773	 -0.066481	 0.297812	 0.801442
	-0.429051	 -0.035460	 -0.064970	 0.298648	 0.801777
	-0.343237	 -0.037693	 -0.063587	 0.299291	 0.801987
	-0.257423	 -0.039831	 -0.062169	 0.299817	 0.802183
	-0.171609	 -0.041881	 -0.060755	 0.300307	 0.802324
	-0.085795	 -0.044131	 -0.059227	 0.300917	 0.802441
	0.000019	 -0.045860	 -0.057893	 0.301237	 0.802514
	0.085833	 -0.047548	 -0.056519	 0.301495	 0.802570
	0.171647	 -0.049357	 -0.055052	 0.301822	 0.802588
	0.257461	 -0.050832	 -0.053771	 0.302016	 0.802591
	0.343275	 -0.052554	 -0.052274	 0.302259	 0.802568
	0.429089	 -0.054129	 -0.050873	 0.302475	 0.802525
	0.514903	 -0.055515	 -0.049592	 0.302647	 0.802460
	0.600717	 -0.057091	 -0.048119	 0.302826	 0.802387
	0.686531	 -0.058530	 -0.046752	 0.303000	 0.802287
	0.772344	 -0.060069	 -0.045276	 0.303174	 0.802170
	0.943972	 -0.062920	 -0.042473	 0.303507	 0.801888
	1.115600	 -0.065785	 -0.039589	 0.303838	 0.801536
	1.287228	 -0.068425	 -0.036925	 0.304268	 0.801082
