	-5.000000	 0.980000	 0.020000	 0.000000	 0.000000
	-4.500000	 0.978913	 0.021087	 0.000000	 0.000000
	-4.000000	 0.977826	 0.022174	 0.000000	 0.000000
	-3.500000	 0.976739	 0.023261	 0.000000	 0.000000
	-3.000000	 0.975652	 0.024348	 0.000000	 0.000000
	-2.500000	 0.974565	 0.025435	 0.000000	 0.000000
	-2.000000	 0.973478	 0.026522	 0.000000	 0.000000
	-1.500000	 0.972391	 0.027609	 0.000000	 0.000000
	-1.000000	 0.971304	 0.028696	 0.000000	 0.000000
	-0.500000	 0.970217	 0.029783	 0.000000	 0.000000
	-0.490000	 0.970196	 0.029804	 0.000000	 0.000000
	-0.465714	 0.970143	 0.029857	 0.000000	 0.000000
	-0.441429	 0.970090	 0.029910	 0.000000	 0.000000
	-0.417143	 0.970037	 0.029963	 0.000000	 0.000000
	-0.392857	 0.968333	 0.031667	 0.000000	 0.000000
	-0.368571	 0.962667	 0.037333	 0.000000	 0.000000
	-0.344286	 0.957000	 0.043000	 0.000000	 0.000000
	-0.320000	 0.951333	 0.048667	 0.000000	 0.000000
	-0.295714	 0.945667	 0.054333	 0.000000	 0.000000
	-0.271429	 0.940000	 0.060000	 0.000000	 0.000000
	-0.247143	 0.934333	 0.065667	 0.000000	 0.000000
	-0.222857	 0.928667	 0.071333	 0.000000	 0.000000
	-0.198571	 0.923000	 0.077000	 0.000000	 0.000000
	-0.174286	 0.917333	 0.082667	 0.000000	 0.000000
	-0.150000	 0.911667	 0.088333	 0.000000	 0.000000
	-0.125714	 0.906000	 0.094000	 0.000000	 0.000000
	-0.101429	 0.900333	 0.099667	 0.000000	 0.000000
	-0.077143	 0.869524	 0.130476	 0.000000	 0.000000
	-0.052857	 0.837143	 0.162857	 0.000000	 0.000000
	-0.028571	 0.804762	 0.195238	 0.000000	 0.000000
	-0.004286	 0.772381	 0.227619	 0.000000	 0.000000
	0.020000	 0.740000	 0.260000	 0.000000	 0.000000
	0.044286	 0.707619	 0.292381	 0.000000	 0.000000
	0.068571	 0.675238	 0.324762	 0.000000	 0.000000
	0.092857	 0.642857	 0.357143	 0.000000	 0.000000
	0.117143	 0.610476	 0.389524	 0.000000	 0.000000
	0.141429	 0.578095	 0.421905	 0.000000	 0.000000
	0.165714	 0.545714	 0.454286	 0.000000	 0.000000
	0.190000	 0.513333	 0.486667	 0.000000	 0.000000
	0.214286	 0.480952	 0.519048	 0.000000	 0.000000
	0.238571	 0.448571	 0.551429	 0.000000	 0.000000
	0.262857	 0.416190	 0.583810	 0.000000	 0.000000
	0.287143	 0.383810	 0.616190	 0.000000	 0.000000
	0.311429	 0.351429	 0.648571	 0.000000	 0.000000
	0.335714	 0.319048	 0.680952	 0.000000	 0.000000
	0.360000	 0.286667	 0.713333	 0.000000	 0.000000
	0.384286	 0.254286	 0.745714	 0.000000	 0.000000
	0.408571	 0.221905	 0.778095	 0.000000	 0.000000
	0.432857	 0.189524	 0.810476	 0.000000	 0.000000
	0.457143	 0.157143	 0.842857	 0.000000	 0.000000
	0.481429	 0.124762	 0.875238	 0.000000	 0.000000
	0.505714	 0.098667	 0.901333	 0.000000	 0.000000
	0.530000	 0.093000	 0.907000	 0.000000	 0.000000
	0.554286	 0.087333	 0.912667	 0.000000	 0.000000
	0.578571	 0.081667	 0.918333	 0.000000	 0.000000
	0.602857	 0.076000	 0.924000	 0.000000	 0.000000
	0.627143	 0.070333	 0.929667	 0.000000	 0.000000
	0.651429	 0.064667	 0.935333	 0.000000	 0.000000
	0.675714	 0.059000	 0.941000	 0.000000	 0.000000
	0.700000	 0.053333	 0.946667	 0.000000	 0.000000
	0.710000	 0.051000	 0.949000	 0.000000	 0.000000
	1.186667	 0.029079	 0.970921	 0.000000	 0.000000
	1.663333	 0.027944	 0.972056	 0.000000	 0.000000
	2.140000	 0.026810	 0.973190	 0.000000	 0.000000
	2.616667	 0.025675	 0.974325	 0.000000	 0.000000
	3.093333	 0.024540	 0.975460	 0.000000	 0.000000
	3.570000	 0.023405	 0.976595	 0.000000	 0.000000
	4.046667	 0.022270	 0.977730	 0.000000	 0.000000
	4.523333	 0.021135	 0.978865	 0.000000	 0.000000
	5.000000	 0.020000	 0.980000	 0.000000	 0.000000
