Time CK_0001a CK_0001b CK_0002a CK_0002b CK_0003a CK_0003b CK_0004a CK_0004b CK_0005a CK_0005b CK_0006a CK_0006b CK_0007a CK_0007b CK_0008a CK_0008b CK_0009a CK_0009b CK_0010a CK_0010b CK_0011a CK_0011b CK_0012a CK_0012b CK_0013a CK_0013b CK_0014a CK_0014b CK_0015a CK_0015b CK_0016a CK_0016b CK_0017a CK_0017b CK_0018a CK_0018b CK_0019a CK_0019b CK_0020a CK_0020b CK_0021a CK_0021b CK_0022a CK_0022b CK_0023a CK_0023b CK_0024a CK_0024b CK_0025a CK_0025b CK_0026a CK_0026b CK_0027a CK_0027b CK_0028a CK_0028b CK_0029a CK_0029b CK_0030a CK_0030b CK_0031a CK_0031b CK_0032a CK_0032b CK_0033a CK_0033b CK_0034a CK_0034b CK_0035a CK_0035b CK_0036a CK_0036b CK_0037a CK_0037b CK_0038a CK_0038b CK_0039a CK_0039b CK_0040a CK_0040b CK_0041a CK_0041b CK_0046a CK_0046b CK_0047a CK_0047b CK_0048a CK_0048b CK_0049a CK_0049b CK_0050a CK_0050b CK_0051a CK_0051b CK_0052a CK_0052b CK_0053a CK_0053b CK_0064a CK_0064b CK_0065a CK_0065b CK_0066a CK_0066b CK_0067a CK_0067b CK_0068a CK_0068b CK_0069a CK_0069b CK_0070a CK_0070b CK_0071a CK_0071b CK_0072a CK_0072b CK_0073a CK_0073b CK_0074a CK_0074b CK_0075a CK_0075b CK_0076a CK_0076b CK_0077a CK_0077b CK_0078a CK_0078b CK_0079a CK_0079b CK_0080a CK_0080b CK_0081a CK_0081b CK_0082a CK_0082b CK_0083a CK_0083b CK_0084a CK_0084b CK_0085a CK_0085b CK_0086a CK_0086b CK_0087a CK_0087b CK_0088a CK_0088b CK_0089a CK_0089b CK_0090a CK_0090b CK_0091a CK_0091b CK_0092a CK_0092b CK_0093a CK_0093b CK_0094a CK_0094b CK_0095a CK_0095b CK_0096a CK_0096b CK_0097a CK_0097b CK_0098a CK_0098b CK_0099a CK_0099b CK_0100a CK_0100b CK_0101a CK_0101b CK_0102a CK_0102b CK_0103a CK_0103b CK_0104a CK_0104b CK_0105a CK_0105b CK_0106a CK_0106b CK_0107a CK_0107b CK_0108a CK_0108b CK_0109a CK_0109b CK_0110a CK_0110b CK_0111a CK_0111b CK_0112a CK_0112b CK_0113a CK_0113b CK_0114a CK_0114b CK_0115a CK_0115b CK_0116a CK_0116b CK_0117a CK_0117b CK_0118a CK_0118b CK_0119a CK_0119b CK_0120a CK_0120b CK_0121a CK_0121b CK_0122a CK_0122b CK_0123a CK_0123b CK_0124a CK_0124b CK_0125a CK_0125b CK_0126a CK_0126b CK_0127a CK_0127b CK_0128a CK_0128b CK_0129a CK_0129b CK_0130a CK_0130b CK_0131a CK_0131b CK_0132a CK_0132b CK_0133a CK_0133b CK_0134a CK_0134b CK_0135a CK_0135b CK_0136a CK_0136b CK_0137a CK_0137b CK_0138a CK_0138b CK_0139a CK_0139b CK_0140a CK_0140b CK_0141a CK_0141b CK_0142a CK_0142b CK_0143a CK_0143b CK_0144a CK_0144b CK_0145a CK_0145b CK_0146a CK_0146b CK_0147a CK_0147b CK_0148a CK_0148b CK_0149a CK_0149b CK_0150a CK_0150b CK_0151a CK_0151b CK_0152a CK_0152b CK_0153a CK_0153b CK_0154a CK_0154b CK_0155a CK_0155b CK_0156a CK_0156b CK_0157a CK_0157b CK_0158a CK_0158b CK_0159a CK_0159b CK_0160a CK_0160b CK_0161a CK_0161b CK_0162a CK_0162b CK_0163a CK_0163b CK_0164a CK_0164b CK_0165a CK_0165b CK_0166a CK_0166b CK_0167a CK_0167b CK_0168a CK_0168b CK_0169a CK_0169b CK_0170a CK_0170b CK_0171a CK_0171b CK_0172a CK_0172b CK_0173a CK_0173b CK_0174a CK_0174b CK_0175a CK_0175b CK_0176a CK_0176b CK_0177a CK_0177b CK_0178a CK_0178b CK_0179a CK_0179b CK_0180a CK_0180b CK_0181a CK_0181b CK_0182a CK_0182b CK_0183a CK_0183b CK_0184a CK_0184b CK_0185a CK_0185b CK_0186a CK_0186b CK_0187a CK_0187b CK_0188a CK_0188b CK_0189a CK_0189b CK_0190a CK_0190b CK_0191a CK_0191b CK_0192a CK_0192b CK_0193a CK_0193b CK_0194a CK_0194b CK_0195a CK_0195b CK_0196a CK_0196b CK_0197a CK_0197b CK_0198a CK_0198b CK_0199a CK_0199b CK_0200a CK_0200b CK_0201a CK_0201b CK_0202a CK_0202b CK_0203a CK_0203b CK_0204a CK_0204b CK_0205a CK_0205b CK_0206a CK_0206b CK_0207a CK_0207b CK_0208a CK_0208b CK_0209a CK_0209b CK_0210a CK_0210b CK_0211a CK_0211b CK_0212a CK_0212b CK_0213a CK_0213b CK_0214a CK_0214b CK_0215a CK_0215b CK_0216a CK_0216b CK_0217a CK_0217b CK_0218a CK_0218b CK_0219a CK_0219b CK_0220a CK_0220b CK_0221a CK_0221b CK_0222a CK_0222b CK_0223a CK_0223b CK_0224a CK_0224b CK_0225a CK_0225b CK_0226a CK_0226b CK_0227a CK_0227b CK_0228a CK_0228b CK_0229a CK_0229b CK_0230a CK_0230b CK_0231a CK_0231b CK_0232a CK_0232b CK_0233a CK_0233b CK_0234a CK_0234b CK_0235a CK_0235b CK_0236a CK_0236b CK_0237a CK_0237b CK_0238a CK_0238b CK_0239a CK_0239b CK_0240a CK_0240b CK_0241a CK_0241b CK_0242a CK_0242b CK_0243a CK_0243b CK_0244a CK_0244b CK_0245a CK_0245b CK_0246a CK_0246b CK_0247a CK_0247b CK_0248a CK_0248b CK_0249a CK_0249b CK_0250a CK_0250b CK_0251a CK_0251b CK_0252a CK_0252b CK_0253a CK_0253b CK_0254a CK_0254b CK_0255a CK_0255b CK_0256a CK_0256b CK_0257a CK_0257b CK_0258a CK_0258b CK_0259a CK_0259b CK_0260a CK_0260b CK_0261a CK_0261b CK_0262a CK_0262b CK_0263a CK_0263b CK_0264a CK_0264b CK_0265a CK_0265b CK_0266a CK_0266b CK_0267a CK_0267b CK_0268a CK_0268b CK_0269a CK_0269b CK_0270a CK_0270b CK_0271a CK_0271b CK_0272a CK_0272b CK_0273a CK_0273b CK_0274a CK_0274b CK_0275a CK_0275b CK_0276a CK_0276b CK_0277a CK_0277b CK_0278a CK_0278b CK_0279a CK_0279b CK_0280a CK_0280b CK_0281a CK_0281b CK_0282a CK_0282b CK_0283a CK_0283b CK_0284a CK_0284b CK_0285a CK_0285b CK_0286a CK_0286b CK_0287a CK_0287b CK_0288a CK_0288b CK_0289a CK_0289b CK_0290a CK_0290b CK_0291a CK_0291b CK_0292a CK_0292b CK_0293a CK_0293b CK_0294a CK_0294b CK_0295a CK_0295b CK_0296a CK_0296b CK_0297a CK_0297b CK_0298a CK_0298b CK_0299a CK_0299b CK_0300a CK_0300b CK_0301a CK_0301b CK_0302a CK_0302b CK_0303a CK_0303b CK_0304a CK_0304b CK_0305a CK_0305b CK_0306a CK_0306b CK_0307a CK_0307b CK_0308a CK_0308b CK_0309a CK_0309b CK_0310a CK_0310b CK_0311a CK_0311b CK_0312a CK_0312b CK_0313a CK_0313b CK_0314a CK_0314b CK_0315a CK_0315b CK_0316a CK_0316b CK_0317a CK_0317b CK_0318a CK_0318b CK_0319a CK_0319b CK_0320a CK_0320b CK_0321a CK_0321b CK_0322a CK_0322b CK_0323a CK_0323b CK_0324a CK_0324b CK_0325a CK_0325b CK_0326a CK_0326b CK_0327a CK_0327b CK_0328a CK_0328b CK_0329a CK_0329b CK_0330a CK_0330b CK_0331a CK_0331b CK_0332a CK_0332b CK_0333a CK_0333b CK_0334a CK_0334b CK_0335a CK_0335b CK_0336a CK_0336b CK_0337a CK_0337b CK_0338a CK_0338b CK_0339a CK_0339b CK_0340a CK_0340b CK_0341a CK_0341b CK_0342a CK_0342b CK_0343a CK_0343b CK_0344a CK_0344b CK_0345a CK_0345b CK_0346a CK_0346b CK_0347a CK_0347b CK_0348a CK_0348b CK_0349a CK_0349b CK_0350a CK_0350b CK_0351a CK_0351b CK_0352a CK_0352b CK_0353a CK_0353b CK_0354a CK_0354b CK_0355a CK_0355b CK_0356a CK_0356b CK_0357a CK_0357b CK_0358a CK_0358b CK_0359a CK_0359b CK_0360a CK_0360b CK_0361a CK_0361b CK_0362a CK_0362b CK_0363a CK_0363b CK_0364a CK_0364b CK_0365a CK_0365b CK_0366a CK_0366b CK_0367a CK_0367b CK_0368a CK_0368b CK_0369a CK_0369b CK_0370a CK_0370b CK_0371a CK_0371b CK_0372a CK_0372b CK_0373a CK_0373b CK_0374a CK_0374b CK_0375a CK_0375b CK_0376a CK_0376b CK_0377a CK_0377b CK_0378a CK_0378b CK_0379a CK_0379b CK_0380a CK_0380b CK_0381a CK_0381b CK_0382a CK_0382b CK_0383a CK_0383b CK_0384a CK_0384b CK_0385a CK_0385b CK_0386a CK_0386b CK_0387a CK_0387b CK_0388a CK_0388b CK_0389a CK_0389b CK_0390a CK_0390b CK_0391a CK_0391b CK_0392a CK_0392b CK_0393a CK_0393b CK_0394a CK_0394b CK_0395a CK_0395b CK_0396a CK_0396b CK_0397a CK_0397b CK_0398a CK_0398b CK_0399a CK_0399b CK_0400a CK_0400b CK_0401a CK_0401b CK_0402a CK_0402b CK_0403a CK_0403b CK_0404a CK_0404b CK_0405a CK_0405b CK_0406a CK_0406b CK_0407a CK_0407b CK_0408a CK_0408b CK_0409a CK_0409b CK_0410a CK_0410b CK_0411a CK_0411b CK_0412a CK_0412b CK_0413a CK_0413b CK_0414a CK_0414b driver_0054a driver_0054b driver_0055a driver_0055b driver_0056a driver_0056b driver_0057a driver_0057b driver_0058a driver_0058b driver_0059a driver_0059b driver_0060a driver_0060b driver_0061a driver_0061b driver_0062a driver_0062b driver_0063a driver_0063b out_SH out_SL out_CoutL out_CoutH StepCompTime
1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 -2.338760e-02 2.486559e-02 2.486020e-02 -2.338922e-02 2.430012e+00
2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -1.333333e+00 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 9.290000e-01 -9.240000e-01 -1.429872e-02 2.185589e-02 2.206780e-02 -1.451074e-02 2.177209e+00
