	-1.287190	 0.845294	 0.018965	 -0.166229	 0.301971
	-1.115562	 0.818305	 0.046438	 -0.166754	 0.302012
	-0.943934	 0.773658	 0.092200	 -0.167855	 0.301994
	-0.772306	 0.720419	 0.146551	 -0.168956	 0.301987
	-0.600679	 0.672433	 0.195193	 -0.169615	 0.301989
	-0.514865	 0.648382	 0.219424	 -0.169825	 0.302015
	-0.429051	 0.627782	 0.240109	 -0.169923	 0.302034
	-0.343237	 0.604918	 0.263041	 -0.170007	 0.302049
	-0.257423	 0.581218	 0.286729	 -0.170009	 0.302059
	-0.171609	 0.543508	 0.318371	 -0.164686	 0.302800
	-0.085795	 0.523201	 0.338387	 -0.164402	 0.302806
	0.000019	 0.499023	 0.362103	 -0.163946	 0.302819
	0.085833	 0.478038	 0.382817	 -0.163676	 0.302818
	0.171647	 0.452764	 0.407474	 -0.163070	 0.302831
	0.257461	 0.431961	 0.428035	 -0.162818	 0.302823
	0.343275	 0.407919	 0.451735	 -0.162469	 0.302817
	0.429089	 0.386310	 0.473109	 -0.162226	 0.302805
	0.514903	 0.361945	 0.497173	 -0.161915	 0.302793
	0.600717	 0.340095	 0.518788	 -0.161663	 0.302781
	0.686531	 0.314732	 0.543849	 -0.161346	 0.302765
	0.772344	 0.292852	 0.565502	 -0.161103	 0.302748
	0.943972	 0.243765	 0.614098	 -0.160571	 0.302710
	1.115600	 0.196638	 0.660759	 -0.160069	 0.302670
	1.287228	 0.145466	 0.711297	 -0.159396	 0.302635
