	-5.000000	 0.980000	 -0.980000	 0.000000	 0.000000
	-4.511111	 0.978914	 -0.978914	 0.000000	 0.000000
	-4.022222	 0.977827	 -0.977827	 0.000000	 0.000000
	-3.533333	 0.976741	 -0.976741	 0.000000	 0.000000
	-3.044444	 0.975654	 -0.975654	 0.000000	 0.000000
	-2.555556	 0.974568	 -0.974568	 0.000000	 0.000000
	-2.066667	 0.973481	 -0.973481	 0.000000	 0.000000
	-1.577778	 0.972395	 -0.972395	 0.000000	 0.000000
	-1.088889	 0.971309	 -0.971309	 0.000000	 0.000000
	-0.600000	 0.970222	 -0.970222	 0.000000	 0.000000
	-0.590000	 0.970200	 -0.970200	 0.000000	 0.000000
	-0.565918	 0.970146	 -0.970146	 0.000000	 0.000000
	-0.541837	 0.970093	 -0.970093	 0.000000	 0.000000
	-0.517755	 0.970039	 -0.970039	 0.000000	 0.000000
	-0.493673	 0.964622	 -0.964622	 0.000000	 0.000000
	-0.469592	 0.944153	 -0.944153	 0.000000	 0.000000
	-0.445510	 0.923684	 -0.923684	 0.000000	 0.000000
	-0.421429	 0.903214	 -0.903214	 0.000000	 0.000000
	-0.397347	 0.882745	 -0.882745	 0.000000	 0.000000
	-0.373265	 0.862276	 -0.862276	 0.000000	 0.000000
	-0.349184	 0.841806	 -0.841806	 0.000000	 0.000000
	-0.325102	 0.821337	 -0.821337	 0.000000	 0.000000
	-0.301020	 0.800867	 -0.800867	 0.000000	 0.000000
	-0.276939	 0.742347	 -0.742347	 0.000000	 0.000000
	-0.252857	 0.682143	 -0.682143	 0.000000	 0.000000
	-0.228776	 0.621939	 -0.621939	 0.000000	 0.000000
	-0.204694	 0.561735	 -0.561735	 0.000000	 0.000000
	-0.180612	 0.501531	 -0.501531	 0.000000	 0.000000
	-0.156531	 0.441327	 -0.441327	 0.000000	 0.000000
	-0.132449	 0.381122	 -0.381122	 0.000000	 0.000000
	-0.108367	 0.320918	 -0.320918	 0.000000	 0.000000
	-0.084286	 0.252857	 -0.252857	 0.000000	 0.000000
	-0.060204	 0.180612	 -0.180612	 0.000000	 0.000000
	-0.036122	 0.108367	 -0.108367	 0.000000	 0.000000
	-0.012041	 0.036122	 -0.036122	 0.000000	 0.000000
	0.012041	 -0.036122	 0.036122	 0.000000	 0.000000
	0.036122	 -0.108367	 0.108367	 0.000000	 0.000000
	0.060204	 -0.180612	 0.180612	 0.000000	 0.000000
	0.084286	 -0.252857	 0.252857	 0.000000	 0.000000
	0.108367	 -0.320918	 0.320918	 0.000000	 0.000000
	0.132449	 -0.381122	 0.381122	 0.000000	 0.000000
	0.156531	 -0.441327	 0.441327	 0.000000	 0.000000
	0.180612	 -0.501531	 0.501531	 0.000000	 0.000000
	0.204694	 -0.561735	 0.561735	 0.000000	 0.000000
	0.228776	 -0.621939	 0.621939	 0.000000	 0.000000
	0.252857	 -0.682143	 0.682143	 0.000000	 0.000000
	0.276939	 -0.742347	 0.742347	 0.000000	 0.000000
	0.301020	 -0.800867	 0.800867	 0.000000	 0.000000
	0.325102	 -0.821337	 0.821337	 0.000000	 0.000000
	0.349184	 -0.841806	 0.841806	 0.000000	 0.000000
	0.373265	 -0.862276	 0.862276	 0.000000	 0.000000
	0.397347	 -0.882745	 0.882745	 0.000000	 0.000000
	0.421429	 -0.903214	 0.903214	 0.000000	 0.000000
	0.445510	 -0.923684	 0.923684	 0.000000	 0.000000
	0.469592	 -0.944153	 0.944153	 0.000000	 0.000000
	0.493673	 -0.964622	 0.964622	 0.000000	 0.000000
	0.517755	 -0.970039	 0.970039	 0.000000	 0.000000
	0.541837	 -0.970093	 0.970093	 0.000000	 0.000000
	0.565918	 -0.970146	 0.970146	 0.000000	 0.000000
	0.590000	 -0.970200	 0.970200	 0.000000	 0.000000
	0.600000	 -0.970222	 0.970222	 0.000000	 0.000000
	1.088889	 -0.971309	 0.971309	 0.000000	 0.000000
	1.577778	 -0.972395	 0.972395	 0.000000	 0.000000
	2.066667	 -0.973481	 0.973481	 0.000000	 0.000000
	2.555556	 -0.974568	 0.974568	 0.000000	 0.000000
	3.044444	 -0.975654	 0.975654	 0.000000	 0.000000
	3.533333	 -0.976741	 0.976741	 0.000000	 0.000000
	4.022222	 -0.977827	 0.977827	 0.000000	 0.000000
	4.511111	 -0.978914	 0.978914	 0.000000	 0.000000
	5.000000	 -0.980000	 0.980000	 0.000000	 0.000000
